,id,client_name,date,date_register,value
4692,6697,Gregory Carroll,2022-01-29,2022-01-14,13.388692700369953
4693,5440,Jeremy Warren,2022-01-30,2021-04-29,7.00956782345118
4694,6829,Jeremy Murphy,2022-02-25,2020-03-15,18.12392492727055
4695,5725,Janet Silva,2022-03-05,2021-05-03,1.4577071691344257
4696,4543,Donna Flores,2021-12-31,2021-03-24,59.41586919829584
4697,5658,Andrew Carson,2022-02-02,2020-08-13,42.884051608320576
4698,6543,Adam Cole,2022-02-27,2021-09-24,88.13455350667874
4699,4511,Donald Aguilar,2022-01-04,2021-02-13,91.7875839529646
4700,7238,Melanie Evans,2022-02-24,2021-10-16,67.07936443729716
4701,6177,Michael Morris,2022-02-16,2021-06-27,51.693972563053904
4702,8105,Tyler Thomas,2021-12-29,2019-05-29,44.11740823311363
4703,6078,Kimberly Allen,2022-01-27,2020-08-13,86.02820705412282
4704,1362,Sean Quinn,2022-02-16,2020-09-22,90.89525015696755
4705,1871,Amy Hernandez,2022-01-26,2020-07-13,39.55238808169953
4706,1192,Abigail Swanson,2022-01-21,2020-06-23,0.12905570603650718
4707,5123,Elizabeth Gibson,2022-01-30,2022-02-08,94.1940261560317
4708,9423,Daniel Mitchell,2022-02-26,2019-04-06,61.55459311838347
4709,4111,Haley Phillips,2022-02-07,2020-11-28,50.954165510111714
4710,6324,Connie Mills,2022-02-14,2020-12-15,88.21664757539016
4711,3608,Tyler Joyce,2022-02-09,2021-01-22,66.3032022462762
4712,5229,Gabrielle Freeman,2022-01-28,2022-02-20,22.543828663604483
4713,4293,Stacy Blackburn,2022-01-22,2019-03-30,1.721406343909293
4714,9483,Erika Leach,2022-02-06,2021-03-09,76.31245176466284
4715,2867,Diamond Reyes,2022-03-11,2021-05-07,73.66355211687619
4716,4035,Jeremy Jordan,2022-02-04,2021-12-04,47.991332379957754
4717,7817,Christopher Hall,2022-03-12,2021-05-12,52.90859807730565
4718,2069,Malik Farmer,2022-03-02,2019-06-06,8.98350071412498
4719,5071,Christine Dean,2022-03-06,2022-01-05,15.184134954113993
4720,3402,Katie Contreras,2022-01-24,2021-07-24,62.42872846390015
4721,6329,Noah Weiss,2022-01-28,2019-12-11,67.00118397581024
4722,5002,Matthew Warner,2022-01-01,2020-04-29,43.13680483864858
4723,4672,Stephen Patterson,2022-01-04,2020-06-06,3.4685964722328766
4724,3869,Nicholas Porter,2022-03-16,2021-11-03,97.02200338117301
4725,8103,Traci Graham,2022-02-24,2020-01-15,22.93221212370686
4726,8822,Alexandra Delgado,2022-01-29,2019-03-31,13.596439284821182
4727,4312,Willie King,2022-02-04,2019-04-28,16.43858366143419
4728,6366,Abigail Murray,2022-02-05,2020-01-21,51.29803666879164
4729,7061,David Thomas,2022-02-22,2020-10-28,78.97412477428465
4730,6085,Karen Castro,2021-12-27,2020-01-22,49.30723709135686
4731,9620,Katrina Barry,2022-01-07,2021-03-17,57.69167514723728
4732,2120,Raymond Crawford,2022-03-01,2019-07-03,79.84121431021006
4733,8539,Mary King,2022-02-02,2021-03-20,67.76235620174697
4734,8941,Rachel Rodriguez DVM,2022-02-20,2019-11-25,81.76852359047066
4735,1003,Sara Thompson,2022-01-26,2022-01-18,25.79901903562456
4736,3840,Julia Lopez,2022-03-24,2019-11-01,9.564888760937706
4737,1481,Tamara Carr,2022-03-12,2022-01-24,74.98421774274033
4738,1370,Andrea Garrison,2022-03-08,2020-02-26,43.90990878938814
4739,2148,Debra Moreno,2022-01-02,2019-12-03,62.94956439373672
4740,5944,Jessica Quinn,2022-03-06,2020-04-16,19.790003988381166
4741,7998,James Sosa,2022-02-04,2020-08-29,11.313534005006531
4742,3267,Jeffrey Davis,2022-02-24,2020-12-03,77.33887054824693
4743,5361,Evan Barnes,2022-01-12,2019-10-05,69.14418318901076
4744,8874,Tiffany Mcgee,2022-01-14,2020-04-14,26.716554163307215
4745,4574,Stephen Bullock,2022-03-07,2020-04-16,39.42272973238007
4746,3953,Joseph Rodriguez,2022-01-18,2020-04-07,41.79369404986114
4747,2400,Jessica Miller,2022-01-20,2021-03-24,76.76113988533507
4748,7432,Jennifer Alexander,2022-01-14,2021-12-22,59.925456887513164
4749,3405,Sydney Nelson,2022-01-11,2020-06-06,92.41616134053136
4750,2717,Mr. Roy Valencia,2022-03-01,2020-10-28,91.4629658295664
4751,6026,Ms. Anna Martinez MD,2022-01-29,2019-09-03,64.15203377785315
4752,7513,Dr. Andrew Mendez,2022-02-25,2019-12-26,81.09535059632518
4753,6480,Victor Mcbride,2022-03-14,2021-03-01,5.531432287219862
4754,8576,Mrs. Alicia Johnson PhD,2022-02-11,2020-11-11,17.261151608812053
4755,6997,Thomas Wallace,2021-12-27,2020-03-08,82.20152241175546
4756,1015,Linda Dixon,2022-02-03,2020-02-18,84.43986914734329
4757,6135,Joe Villanueva,2021-12-29,2019-05-25,63.46886653388503
4758,1779,Kimberly King,2022-02-14,2020-12-16,69.4914590524515
4759,5300,Deborah Chapman,2022-01-15,2019-11-20,47.94395063698328
4760,1913,Justin Garcia,2022-03-22,2019-09-23,86.64656344070858
4761,2281,Mark Estrada,2022-01-01,2020-12-24,89.45194412792145
4762,3007,Erica Campbell,2022-01-31,2021-12-12,3.9658773344794285
4763,8268,Elizabeth Bradley,2021-12-26,2019-06-10,58.89478183335234
4764,9826,Sean Morales,2022-03-20,2020-09-25,3.9453975554712972
4765,3901,Richard Vasquez,2022-01-21,2020-06-01,64.70586890597852
4766,6200,Megan Jones,2022-01-09,2020-03-17,14.216487738315298
4767,2455,Michael Brown,2022-02-05,2020-09-28,50.058426390203635
4768,1712,David Rodriguez,2021-12-26,2020-01-11,78.33455810979814
4769,8611,Catherine Evans,2022-02-25,2019-07-02,38.30195342671412
4770,3248,Kyle Rodriguez,2022-01-19,2020-10-13,3.288303035126039
4771,9229,Lori Clayton,2022-01-17,2019-08-05,74.57048841636536
4772,9852,Glenn Berry,2021-12-26,2021-12-16,56.58922799172756
4773,8762,Jessica Maxwell,2022-02-06,2019-06-26,30.629254810914798
4774,1495,Lindsey Compton,2022-01-18,2022-02-12,94.31497126806296
4775,9462,Catherine Bridges,2022-01-03,2020-06-11,54.69620994309069
4776,1077,Julie Frank,2022-01-14,2021-10-10,86.04457751227879
4777,6224,Debra Obrien,2022-03-09,2021-04-25,38.33086776773846
4778,5697,Charles Lambert,2022-01-31,2022-01-30,54.661045328829694
4779,9612,Brianna Nelson,2022-03-03,2020-06-09,9.559956302747485
4780,5759,Jennifer Jackson,2022-02-26,2020-08-20,0.08218027888122759
4781,8473,Olivia Weber,2022-02-25,2019-04-22,18.94572804153035
4782,5253,Mark Pope,2022-02-17,2020-04-01,86.11215097849175
4783,9979,Christopher Richards,2022-02-27,2019-12-23,45.89658754280551
4784,5977,Emily Howard,2022-02-20,2021-03-01,88.58957463703767
4785,7131,Heather Hanson,2022-02-13,2020-05-23,31.528043018863528
4786,4730,Brian Fox,2022-03-22,2020-10-04,61.00468946348645
4787,4942,Paul Sullivan,2022-01-17,2021-01-18,77.10431946608334
4788,2055,Cory Sanchez,2022-02-06,2021-09-15,52.78257060985444
4789,8308,Tiffany Velasquez,2022-03-20,2020-06-24,66.96737271363948
4790,8112,Omar Fisher,2022-02-01,2020-07-26,50.86718601398673
4791,4632,Richard Johnson,2022-02-07,2021-02-25,72.81489752819319
4792,2056,Robert Johnson,2022-03-19,2020-08-16,18.786391070094144
4793,1274,Dawn Ayers,2022-02-10,2019-11-06,74.09400130280466
4794,9239,Patricia Molina,2022-02-27,2021-06-27,47.21635732401681
4795,2648,Douglas Hopkins,2022-01-12,2021-05-10,6.302280595125964
4796,2439,Jennifer Vasquez,2022-02-19,2019-07-26,63.59140383028334
4797,7712,Patrick Clark,2022-03-22,2020-01-04,33.556911530884605
4798,7992,Ashley Burton,2022-02-18,2020-08-17,44.168665106471806
4799,1417,Jermaine Huynh,2022-03-24,2021-04-07,94.88438793029381
4800,1592,Mrs. Alison Cunningham DDS,2022-03-04,2019-07-17,72.15116889809275
4801,1400,William Lewis,2022-02-06,2020-11-26,44.704939647190024
4802,4531,Brent Young,2022-03-06,2021-07-12,30.521544049942907
4803,9396,Kimberly Cunningham,2022-02-03,2022-01-25,69.35545423795759
4804,5876,Steven Serrano,2022-03-23,2021-08-15,0.24441111213231448
4805,4303,Lisa Richardson,2022-01-26,2020-11-28,50.72523213009445
4806,3925,Kim Mckinney,2022-01-15,2021-09-10,43.59542634090271
4807,8762,Wendy Scott,2022-01-02,2019-04-23,96.6247185609099
4808,7789,April Bean,2022-01-15,2021-10-20,26.85227009758315
4809,1433,Christina Yates,2022-01-17,2022-01-19,8.657704058010685
4810,8320,Chad Hawkins,2022-02-15,2021-09-01,44.763550356238426
4811,4742,Olivia King,2022-03-04,2021-02-03,52.56577409156177
4812,1477,Jessica Green,2021-12-31,2019-05-23,91.24023433354313
4813,1930,Michaela Wood,2022-01-02,2021-11-26,40.59077795071025
4814,6892,Mary Gallagher,2022-03-05,2021-04-08,94.66743846624406
4815,3287,Roger Hayes,2022-01-16,2019-04-24,20.60561235959202
4816,8252,Michael Elliott,2022-01-12,2019-04-17,4.108845248515958
4817,4124,Joanna Terry,2022-01-28,2019-07-25,91.40650759707218
4818,4617,Marcus Alexander,2022-01-01,2022-01-01,98.68148262694122
4819,6696,Linda Jones,2022-01-16,2021-09-29,89.1428726771247
4820,1776,Alexander Thompson,2022-02-11,2020-08-17,48.956492927243936
4821,2751,Megan Hughes,2022-01-13,2021-02-26,36.78462544191598
4822,9879,David Parks,2022-02-13,2021-11-20,93.86655434222105
4823,2303,Mr. Ryan Miller PhD,2022-03-12,2021-05-13,26.788573938671167
4824,4451,Chad Bates,2022-01-11,2021-09-04,66.14271431227016
4825,4043,Katherine Fitzgerald,2022-03-10,2021-07-27,97.13495033121161
4826,3460,Christian Rivas,2022-01-25,2020-09-20,14.558484808146964
4827,4704,James Burns,2022-03-23,2019-04-28,82.38302218809072
4828,5242,Melanie Freeman,2022-02-03,2021-08-14,84.64235382363199
4829,7782,Steven Richmond,2022-02-15,2021-11-24,49.712343302452425
4830,3642,Samantha Torres,2022-01-27,2020-12-05,66.02663220437819
4831,5033,Matthew Koch,2022-02-11,2020-06-01,83.57567624233468
4832,6111,Christopher Moore,2022-02-26,2020-12-18,44.065379381003524
4833,8586,Ms. Kelsey Erickson,2021-12-26,2020-12-02,34.60215527708147
4834,1186,Mario Gomez,2022-02-04,2022-03-24,99.64579926774667
4835,6545,Brittney Fitzgerald,2022-03-06,2020-02-27,97.53739481213319
4836,8423,Mr. Taylor Butler,2022-03-21,2020-05-07,99.14137741083233
4837,8758,John Gomez,2022-03-10,2021-11-20,27.594425784167253
4838,5422,John Carter,2022-02-26,2021-03-27,72.07867279775246
4839,7161,Benjamin Jenkins,2022-03-02,2021-11-07,89.02934293767287
4840,8399,Raymond Rodriguez,2022-01-13,2022-01-28,40.137995308567234
4841,5835,Toni Fisher,2022-01-29,2021-06-22,88.2251061607324
4842,4999,Randall Perry,2022-03-07,2020-02-13,19.715101219769803
4843,6838,Brittany Duncan,2022-01-29,2019-10-25,95.88487431895672
4844,4934,Pamela Warren,2022-03-16,2022-01-14,67.99488420393142
4845,5378,Douglas Banks,2022-02-05,2020-08-20,41.8036267911121
4846,8717,Logan Hamilton,2022-03-20,2020-08-18,37.8282423001753
4847,8993,Laurie Guzman,2022-03-12,2020-06-25,89.36459803978715
4848,5908,Jessica Smith,2021-12-28,2020-12-03,74.87907594778373
4849,8117,Gina Le,2022-01-09,2021-05-04,14.046750907421357
4850,1432,Michael Carpenter,2022-03-10,2021-02-23,51.17148712680646
4851,7832,Sabrina Rivas,2022-01-06,2021-02-05,78.08041641620484
4852,7623,William Garner,2022-01-06,2020-03-30,88.15419586856586
4853,7994,Alvin Russell,2022-02-26,2021-05-21,96.66801021503002
4854,2399,Thomas Monroe,2022-02-13,2020-06-06,68.0267152174796
4855,5824,Sharon Collins,2022-02-16,2020-04-19,89.34427060636827
4856,2681,Vanessa May,2022-02-07,2022-03-08,72.72739725759106
4857,8967,Ms. Courtney Trujillo,2022-02-01,2020-09-28,66.56266106405413
4858,3447,Krista Perkins,2022-02-08,2020-12-17,61.69636486652802
4859,8071,Eduardo Bishop,2022-02-01,2020-12-15,86.3684473157307
4860,7805,Katelyn Woods,2022-01-04,2021-01-21,84.79265458277543
4861,6400,Brittany Farrell,2022-01-11,2021-05-11,85.24139069077448
4862,5625,William Singh,2022-01-17,2020-11-28,85.7576160003753
4863,5134,Thomas Bell,2022-02-22,2021-03-15,34.456152687775756
4864,3611,Travis Johnson,2022-02-13,2021-01-03,7.632032694162727
4865,4568,Noah Scott,2022-02-20,2021-07-19,99.59021910723477
4866,6792,Eric Smith,2021-12-27,2022-03-22,12.210460352707575
4867,1101,Christian Herrera,2022-01-21,2021-02-05,36.47951123493694
4868,1718,Jillian Gomez,2022-02-02,2021-09-15,63.956335180860854
4869,2856,Michelle Shelton,2022-01-23,2021-10-05,80.68649258157107
4870,9306,Stephen Brandt,2022-02-08,2021-07-23,76.23164156160334
4871,6916,Thomas Thomas,2022-02-25,2019-09-12,11.6646310536475
4872,8486,Jennifer Dawson,2022-02-22,2021-05-11,24.67391489244918
4873,8013,John Manning,2022-03-04,2021-10-24,23.01490565998171
4874,8797,Madison Morrow,2021-12-30,2020-06-12,16.924292600406577
4875,3062,Brittney James,2022-02-02,2020-07-28,78.01315032689357
4876,4294,Melanie Campbell,2022-03-20,2020-11-13,81.08276864642409
4877,8672,Brenda Lambert,2022-03-09,2021-02-27,9.669021876226658
4878,5664,Sarah Murray,2022-02-16,2020-12-15,49.053919254356416
4879,5184,Victor Reyes,2022-01-29,2021-11-03,66.73608378679499
4880,2511,Mr. Trevor Banks,2022-01-10,2019-04-13,41.98123897302221
4881,6569,Kevin Floyd,2022-02-20,2020-11-06,27.501163056690647
4882,6119,Linda Wright,2022-02-23,2020-06-15,63.02022831633403
4883,4396,Megan Lara,2022-01-16,2021-04-12,18.949775977365725
4884,1189,Anthony Gray MD,2022-02-15,2021-09-15,8.47678219831456
4885,1643,Barbara Arnold,2022-03-02,2019-11-06,15.999416373601672
4886,9137,Melissa Smith,2022-03-10,2022-02-01,46.15854607509351
4887,5545,Andrew Evans,2022-02-18,2020-05-10,65.88955374396882
4888,6556,Robert Fuller,2022-01-08,2019-09-14,38.91987443600633
4889,8554,Megan Howell,2022-03-09,2019-11-10,85.52596411496299
4890,5499,Nancy Farrell,2022-01-03,2021-03-15,53.37302449220276
4891,8703,Jennifer Wilson,2022-02-07,2019-09-04,82.11304466104565
4892,8519,Antonio Gallagher,2022-02-06,2022-03-16,70.38158613263188
4893,7026,Matthew Harris,2022-01-31,2020-07-12,26.150706141566403
4894,2139,Karla Martinez,2022-02-03,2021-07-26,68.87633560239026
4895,1690,Carrie Wolfe,2022-02-04,2021-02-27,0.926842309525211
4896,8798,Nicholas Walker,2022-02-24,2021-02-25,47.26936036631372
4897,2294,Alicia Lopez,2022-02-23,2021-08-08,52.56022053129439
4898,8891,William Meza,2022-03-03,2019-04-23,8.607087409386406
4899,2026,Michelle Yu,2022-02-05,2021-01-27,31.809313776017113
4900,8618,Spencer Bell,2022-03-18,2021-05-15,9.207221630969965
4901,9354,Bradley Bradley,2022-03-07,2022-03-12,31.59489058368826
4902,7675,Janice Kirby,2022-02-23,2021-12-21,87.86433075468709
4903,2193,Kari Baker,2022-03-23,2021-08-14,18.816161368451322
4904,4452,Alexa Wade,2021-12-29,2020-06-02,41.6775020114034
4905,8670,Daniel Greene,2022-01-20,2020-05-16,84.86163437947214
4906,6798,Patricia Griffin,2022-03-14,2021-09-21,64.89755415137631
4907,6166,Mr. Robert Mack,2022-01-07,2022-01-18,13.042876629248767
4908,7641,Anthony Johnson,2022-02-10,2021-06-30,89.61819102684578
4909,7576,Phillip Kennedy,2022-03-18,2021-11-17,55.15272134029679
4910,6993,Hannah Vasquez,2022-03-11,2020-06-10,78.72510574188827
4911,2325,Patricia Benson,2022-02-19,2021-04-05,96.36231730687567
4912,4627,Walter Anderson,2022-03-16,2019-06-04,8.767332937227435
4913,8974,Jason Andrews,2022-03-21,2020-02-16,15.755244820192281
4914,2703,Robert Snyder,2022-03-05,2021-11-07,96.15588685007694
4915,6364,Kyle Phillips,2022-03-07,2019-12-14,69.04709964638376
4916,1715,April Wilson,2022-02-16,2019-04-03,41.561605258538904
4917,6286,Daniel Stevens,2022-02-11,2022-01-05,35.353752501346506
4918,8190,Stephanie Waters,2022-02-13,2019-03-27,23.47714080065061
4919,1303,Barbara Dillon,2022-02-10,2022-01-20,15.797079091829103
4920,2138,Courtney Williamson,2022-03-22,2020-03-03,30.436468331433954
4921,8458,Megan Hancock,2022-02-15,2020-10-25,50.772317617702655
4922,8328,Kelly Watson,2022-02-03,2019-10-22,64.89257986259072
4923,8086,James Moore,2022-03-12,2019-08-14,2.6783628612691013
4924,9180,Jared Holt,2022-03-01,2019-07-02,49.858195345997395
4925,3934,Michelle Jones,2022-02-12,2021-10-26,22.279434875058747
4926,6502,Amanda Reed,2022-02-03,2019-11-26,13.368460860164543
4927,8606,Christopher Hernandez,2022-03-19,2019-04-28,59.669133497261086
4928,9048,Nicholas Jones,2022-02-10,2020-10-31,30.19361532059972
4929,7160,Dr. Ronald Blackwell,2022-02-09,2021-03-27,11.080348144950126
4930,8468,Peggy Goodwin,2022-02-05,2019-09-26,73.01651618344559
4931,6787,Brett Stephens,2022-03-06,2019-10-13,55.65262990430563
4932,1230,Elizabeth Cameron,2022-03-17,2019-06-05,21.240727316900553
4933,5913,Michele Case,2022-02-22,2021-02-03,87.03862018126758
4934,4454,Richard Powell,2022-02-09,2020-10-16,63.124457664728816
4935,3365,Amanda Barton,2022-03-14,2021-08-12,34.56525138043509
4936,1579,Sierra Mahoney,2022-01-28,2019-07-11,65.2023460855357
4937,4823,Travis Daniels,2022-01-29,2021-04-06,55.20739221834394
4938,2576,Michelle Gray,2022-01-16,2021-10-19,9.462955936596728
4939,8927,Maurice Morrison,2022-01-23,2021-06-04,40.97171982838484
4940,4138,John Smith,2022-01-18,2021-10-23,68.86365303115225
4941,2955,Lindsay Gutierrez,2022-03-25,2021-12-09,51.01905266007938
4942,6365,Jason Maldonado,2022-02-12,2019-10-12,26.662847724539816
4943,1394,Matthew Gray,2022-01-14,2019-05-01,39.53440947126813
4944,1018,Alyssa Pitts,2022-02-11,2022-03-19,48.643513992589895
4945,9196,Dawn Rodriguez,2022-03-18,2021-06-06,47.400461161409154
4946,6787,Sarah Jones,2022-02-26,2020-06-09,15.70936895677849
4947,9801,David Davis,2022-02-03,2021-02-20,80.05406560754608
4948,6284,Keith Richard,2022-01-13,2021-06-21,84.0871831784163
4949,9101,Janet Garcia,2022-01-01,2019-05-11,74.51180331280233
4950,4482,Sean Glover,2022-03-04,2020-10-18,36.14568739715558
4951,6376,Julian Flynn,2022-02-28,2019-06-16,75.98591247062237
4952,9326,Amber Carlson,2022-03-04,2021-03-11,4.078020452756492
4953,3608,Diana Davis,2022-01-14,2021-05-18,75.01312545490819
4954,4680,Carolyn Mueller,2022-03-05,2020-10-15,95.05908060268898
4955,8763,Deborah Johnson,2022-02-05,2019-09-24,91.36784543294235
4956,1685,Susan Parker,2022-02-14,2019-04-03,24.668568635034806
4957,6451,Alexander Long,2022-02-24,2022-03-24,96.41772018407299
4958,6940,Joseph Moss,2022-03-17,2019-07-04,30.45132778970575
4959,7683,Janet Foley,2022-02-11,2021-03-25,20.80337928674483
4960,3592,Elizabeth Leblanc,2022-02-18,2020-04-29,36.32564540341493
4961,6909,Brandy White,2022-01-24,2019-04-13,47.920154712917686
4962,3492,Carla Anderson,2022-02-01,2019-06-01,81.39117155967837
4963,1335,Samuel Davis,2022-01-31,2021-12-11,42.55600738638674
4964,5398,Katherine Craig,2022-02-19,2022-01-05,49.16610913058136
4965,6197,Mrs. Andrea Hanson MD,2022-02-03,2019-04-30,89.92746084299709
4966,2171,Darrell Dennis,2022-02-08,2021-07-10,58.225771226302605
4967,1488,Sarah Kirby,2022-03-07,2021-08-28,3.514291618413967
4968,5325,Nicholas Herrera,2022-03-25,2019-12-10,17.995504283460694
4969,7886,Danielle Acosta,2022-01-27,2020-03-12,7.916500511901614
4970,8435,Tiffany Mosley,2022-01-25,2019-09-13,20.04971346459824
4971,9498,Andrea Atkinson,2022-03-16,2021-11-17,0.07664408666374634
4972,6290,Deborah Obrien,2022-02-26,2020-02-08,86.1219464874215
4973,4370,Mrs. Whitney Bell MD,2022-01-30,2021-08-28,92.1345247580553
4974,7888,David Logan,2022-02-07,2019-05-28,60.058358684305155
4975,4906,Charles May,2022-02-20,2020-06-29,3.8744399004231656
4976,2144,Joseph Wood,2022-03-06,2021-12-18,17.327721382604842
4977,2396,Mr. Dakota Williams,2022-03-04,2020-10-02,15.406319011845959
4978,8182,Jordan Evans,2022-03-02,2021-10-08,9.781700093959412
4979,5898,Jeremy Williams,2022-01-10,2021-03-29,97.82142106103035
4980,3605,Katrina Jensen,2022-02-15,2020-08-05,36.86455633059609
4981,2829,Karen Brandt,2021-12-28,2021-12-25,1.665700413063853
4982,2199,Bernard Herrera,2022-01-05,2020-10-23,74.31022111008379
4983,9884,Garrett Taylor,2022-03-02,2020-02-21,25.270170995126552
4984,3529,Eric Rodriguez,2022-01-22,2020-08-19,53.344714458225525
4985,3139,Amber Fischer,2022-03-01,2021-11-28,37.88404008752546
4986,1073,Gabriel Jordan,2022-02-27,2020-02-01,58.15693444657525
4987,7265,Susan Rodriguez,2022-03-05,2020-03-05,61.70864660194829
4988,2137,Kimberly Blake,2022-03-13,2020-12-02,41.612068364628044
4989,8488,Martin Carlson PhD,2022-02-21,2019-06-10,93.03424068206124
4990,2916,Whitney Smith,2022-02-28,2020-09-26,94.34750953240766
4991,2682,Carrie Daniel,2022-01-10,2021-02-23,10.212622196044641
4992,9678,Joseph Young,2021-12-29,2020-08-11,79.43864170285092
4993,9793,Shane Stone,2022-02-10,2019-12-11,27.2252629512337
4994,5668,Timothy Estes,2022-01-25,2021-10-19,26.13527275113653
4995,7688,Megan Mccoy,2021-12-28,2020-02-10,1.7097296529823391
4996,3162,Bradley Young,2022-01-22,2020-09-02,64.26484031074868
4997,3842,Cory Tate,2021-12-26,2021-04-18,2.1588770190808404
4998,8337,Jim Robinson,2022-01-07,2020-11-28,56.86973270101596
4999,3440,Anna Stark,2022-02-20,2019-11-30,54.79317713351164
5000,5078,Melissa Andrews,2022-03-25,2019-12-27,69.93529703409362
5001,5791,Maria Grimes,2022-03-03,2021-12-30,70.92544026421005
5002,8955,David Jones,2022-02-27,2019-04-04,96.58345537243603
5003,2715,Richard Morgan,2022-01-25,2019-09-10,77.29767349540259
5004,9888,Cody Booker,2021-12-29,2019-12-02,29.67900844007009
5005,8360,Joshua Diaz,2022-02-12,2019-06-18,7.115028205398055
5006,9274,Austin Lopez,2022-02-28,2020-01-23,72.91980338792867
5007,2545,Kara Mills,2022-03-13,2020-07-27,92.94415628704861
5008,8063,Zachary Smith,2022-02-05,2019-10-31,41.90366038461967
5009,5934,Richard Tate,2022-03-18,2021-01-09,33.58792528444299
5010,7279,Daniel Hall,2022-02-05,2021-12-21,5.594726890460466
5011,6531,Dylan Harris,2022-01-01,2021-11-02,43.028526151411384
5012,9743,Caleb Briggs,2022-02-09,2022-01-03,65.046812747398
5013,4967,Tiffany Johnson,2022-01-17,2021-12-20,96.16890825097468
5014,1373,Paige Thomas,2022-03-03,2021-03-01,33.625018192424584
5015,1908,Raymond Jones,2022-03-11,2020-04-11,80.19446237882704
5016,9403,Stacy Gutierrez,2022-02-19,2019-09-01,77.9622894351402
5017,3829,Adrian Tran,2022-03-07,2021-01-28,1.7362949896815083
5018,9214,Joshua Clark,2022-02-03,2021-01-21,66.71139922216418
5019,9607,Lisa Anthony,2022-03-11,2021-05-30,74.47293749173866
5020,7349,Brett Hicks,2022-02-13,2022-03-21,69.64496974460319
5021,3648,Joshua Ellison,2022-02-02,2021-05-09,64.00093830347217
5022,3466,Jodi Spencer,2022-03-23,2021-11-21,13.690073007006443
5023,1515,Veronica Miller,2022-03-21,2020-12-12,7.646961099154903
5024,3081,Amanda Baker,2022-02-21,2021-04-04,29.178226296204357
5025,1043,Angela Schmidt,2022-02-19,2021-06-06,47.768350690229056
5026,1582,Henry Johnson,2022-03-07,2020-12-23,97.49325602989187
5027,9015,Laura Cook,2022-01-25,2020-01-09,99.06751251731637
5028,3568,Richard Richardson II,2022-02-04,2019-08-06,0.09527872842540752
5029,8623,Robert Black,2022-03-10,2020-10-24,22.560616161493208
5030,4724,Natalie Ross,2021-12-30,2021-05-03,53.95025306248474
5031,7244,David Hudson,2022-02-23,2021-10-10,24.96342305645203
5032,9515,Kevin Keith,2022-02-26,2020-07-25,76.50128376540403
5033,4194,Ricardo Walton,2022-01-02,2021-10-25,18.620958917795292
5034,2299,Dr. Jeffrey Jordan,2022-03-21,2020-02-22,13.223488488491707
5035,1473,Mary White,2022-02-06,2022-01-15,28.788646671024697
5036,6151,Sabrina Perez,2022-02-17,2020-06-11,65.28497485259255
5037,8708,Stephen May,2022-01-24,2020-08-30,87.22036786435066
5038,6652,Thomas Lopez,2022-02-09,2020-09-19,19.99225525511846
5039,4420,Misty Conway,2022-02-25,2020-11-24,63.06328785063554
5040,9945,Angela Lopez,2022-02-23,2019-06-22,66.70475127971956
5041,5601,Jessica Smith,2022-02-01,2021-01-07,82.35310683243733
5042,9333,Hannah Flores,2022-03-11,2019-08-21,68.03991814387787
5043,3554,Dr. Gregory Knight,2022-03-15,2020-02-25,61.402948402822865
5044,9240,Brandon Lyons,2022-03-09,2022-01-30,4.970853939392006
5045,7411,Sara Hodge,2022-03-03,2020-12-22,64.60796309193701
5046,6540,Robert Maldonado,2022-01-08,2019-11-18,31.431277454640405
5047,1068,Kayla Carey,2022-03-06,2019-08-27,99.14053477624724
5048,6953,Susan Snyder,2022-02-27,2021-01-14,58.195719669573876
5049,8205,Richard Rice,2022-03-03,2019-09-27,63.67343214420742
5050,9098,Katherine Gomez,2022-02-25,2019-08-28,24.934931715490038
5051,9334,Christine Henderson,2022-01-18,2019-06-13,86.29513139568294
5052,6635,Barry Smith,2022-03-02,2021-01-22,28.629115268621476
5053,3081,Melissa Clark,2022-01-13,2021-07-17,25.246040674465643
5054,8421,Selena Estrada,2022-02-01,2021-03-01,1.5084761365475763
5055,7875,Samuel Smith,2021-12-29,2022-01-05,62.403933963563155
5056,7788,Chad Gross,2022-02-12,2021-09-21,51.701578688845316
5057,8128,Laura Duarte,2022-03-04,2020-02-16,13.319565136347522
5058,2810,Spencer Wright,2022-03-03,2019-10-08,13.618579843644408
5059,8636,Brian Vazquez,2022-02-05,2020-09-12,64.17039351507438
5060,1556,Betty Smith,2022-01-04,2021-12-24,4.273347236744229
5061,5215,Marcia Jackson,2022-02-01,2020-08-27,6.425466610730524
5062,5217,Tabitha Snyder,2022-01-25,2020-09-28,61.16716352892442
5063,8503,Paul Weaver,2022-03-02,2021-01-05,45.90512157363514
5064,9246,Michelle Gonzales,2022-03-07,2019-11-15,17.87810483321798
5065,4719,John Cowan,2022-02-01,2020-07-20,42.79539318177864
5066,5018,Amanda Armstrong,2022-02-01,2021-04-27,8.543964285988082
5067,3280,Thomas Waller,2022-03-06,2021-09-23,5.988016718612665
5068,8018,Joseph Alvarado,2022-03-15,2019-04-13,10.65363800734328
5069,3911,Antonio Hale,2022-01-12,2020-12-04,4.89131985168354
5070,5551,Dylan Johnson,2022-01-03,2021-09-25,75.02568546639043
5071,3687,Todd Kaiser,2022-01-12,2021-11-24,43.554187142826486
5072,6630,William Gray,2022-03-25,2021-08-24,55.02644232385238
5073,1120,Madison Turner,2022-03-22,2021-06-06,9.110713150275384
